Name	Calb_LAG	Calb_LL	Calb_DS	Calb_PS	Calb_PLAT	Calb_HS5	Calb_HS15	Calb_HS30	Calb_HS45	Calb_HS60	Calb_Salt.5	Calb_Salt.15	Calb_Salt.30	Calb_Salt.60	Calb_Ox5	Calb_Ox15	Calb_Ox30	Calb_Ox60	Calb_0.2MKCl.10	Calb_0.2MKCl.20	Calb_0.2MKCl.40	Calb_0.2MKCl.80	Calb_0.4MKCl.10	Calb_0.4MKCl.20	Calb_0.4MKCl.40	Calb_0.4MKCl.80	Calb_0.8MKCl.10	Calb_0.8MKCl.20	Calb_0.8MKCl.40	Calb_0.8MKCl.80
orf19.6056	0.697723	-0.181257	-0.363572	-0.391321	-0.524028	-0.198403	0.464049	0.499418	0.112409	0.0934014	0.608745	0.518488	-0.322344	-0.503003	0.400009	0.741385	1.3096	-0.435605	-0.0774733	-0.38461	-0.338091	-0.344089	0.212688	0.402379	-0.0390006	0.088847	0.0631168	0.22388	0.339626	-0.453198
orf19.6057	0.137711	-0.826469	-0.720994	-0.841756	-2.05669	0.273406	0.277926	0.00866388	0.156558	0.19662	0.0947771	-0.243315	-0.558139	-0.475704	0.0523807	0.499267	0.0709831	-1.21473	0.349876	-0.257656	-0.321324	-0.162266	0.0160089	0.0692879	-0.0269161	0.0356342	-0.185722	-0.286148	-0.552223	-0.552834
orf19.6058	-3.90421	0.494778	0.43177	0.289485	-0.0904172	0.379139	0.856588	0.808325	0.911597	0.710237	0.395676	0.751812	0.407888	-0.679141	0.305404	0.960023	1.92842	1.92677	0.3109	0.196714	-0.156537	-0.216305	0.547231	0.740686	0.184398	-0.5361	0.383211	0.929018	0.900668	-0.103247
orf19.6059	-1.1045	1.46467	1.10047	1.60548	1.33878	0.359783	1.3263	0.638799	0.41661	0.283804	0.481306	1.55863	1.26877	0.141701	1.92097	3.80099	5.12887	4.02094	0.751815	1.16416	0.28223	-0.0815846	0.789585	2.09553	0.923925	0.0164804	0.188708	0.943468	2.56639	0.463412
orf19.606	0.639172	-0.0594525	0.402128	0.688761	0.38162	-0.733253	-0.736477	-0.374231	-0.549711	-0.320965	-0.164493	0.173836	-0.223723	0.128231	-0.131193	-0.237359	-0.218906	-0.226055	0.329621	-0.114035	0.164444	0.0821205	0.918486	0.252288	0.267447	0.531239	-0.102661	0.0261629	-0.0978983	0.053254
orf19.6060	0.405954	-0.757852	-0.837684	-1.95912	-1.21888	-0.0476739	-0.400606	-0.268359	-0.184514	-0.249634	-0.384539	-0.471716	-0.0485312	0.115235	-0.164912	-0.238836	-0.65582	-0.298672	-0.224841	-0.142934	-0.00118047	0.162998	-0.0781409	-0.249075	-0.0214749	0.309415	0.346689	0.120218	-0.16229	0.0643338
orf19.6061	0.152904	-0.246718	-0.344469	0.0160916	0.0346182	-0.482031	-0.581857	-0.0954745	0.0754045	0.141783	0.414767	0.28908	-0.27389	-0.168888	0.280425	0.34651	0.301746	-0.697957	0.300339	0.0924614	0.18279	0.125129	0.954971	0.715779	0.473344	0.614555	0.0252029	0.500217	0.299662	-0.125697
orf19.6062	-0.735635	-0.405123	-0.439862	-0.165031	0.27605	0.163549	0.37789	0.573989	0.57992	0.74311	-0.211261	-0.58338	-0.262919	0.0380774	0.0217647	-0.27194	-1.06466	-0.459305	-0.145913	-0.121414	-0.053316	0.126542	-0.62081	-0.189896	-0.196032	0.173466	-0.391383	-0.554312	-0.379989	-0.0470652
orf19.6062.3	-0.941806	-0.841019	-0.733553	-0.622228	-0.285458	0.1021	-0.00448034	0.0443193	0.115365	0.0647337	-0.214387	-0.215598	0.070047	0.205052	-0.133288	-0.245295	-0.798174	-0.308134	0.000509923	0.10187	0.136082	0.110222	0.184152	0.497632	0.735128	0.647506	0.0374571	-0.0928052	-0.161395	0.36329
orf19.6063	-1.01293	-0.260381	0.0904989	0.386882	-0.567039	0.104567	0.703324	0.220693	0.22675	0.263329	0.187772	0.59316	0.0950376	-0.264962	0.109354	0.147772	1.50036	1.83465	0.475765	0.495127	0.341397	0.184442	0.642799	1.37739	0.468539	0.157851	0.431349	0.697082	1.5153	0.0409815
orf19.6064	0.116047	0.375824	0.858383	0.931017	0.791077	0.233967	0.130287	0.100387	0.0794176	0.217087	0.231361	-0.197188	-0.385535	-0.548746	-0.0848136	0.208597	0.406165	-0.0843873	0.248908	-0.0749364	0.00413863	0.0636857	0.260558	-0.0299729	0.242251	-0.13282	0.0663888	0.630938	-0.23345	-0.10963
orf19.6065	-2.88178	1.08662	1.30169	1.46818	0.470203	0.979943	1.5092	1.04678	0.985005	0.146448	0.871031	0.95956	-0.415314	-1.94836	0.545342	0.3966	0.377249	-0.167946	0.60775	-0.332195	-1.2832	-0.116583	0.436071	0.478738	-1.07866	-1.2319	0.138088	0.437839	0.612643	-0.837272
orf19.6066	-4.13397	-0.143523	1.21528	1.07705	0.758967	0.962685	0.466922	0.639682	0.778327	0.540303	0.0147328	0.657829	-0.00904715	0.503768	-0.238582	-0.904009	-1.19593	-0.0755852	0.77045	0.369333	0.855727	0.361246	1.21593	1.45233	0.683544	0.745761	0.0855479	1.16566	1.53835	0.898997
orf19.6068	-0.0808596	-0.612841	-0.76625	-1.09245	-0.770317	-0.180573	-0.951876	-0.77354	-0.733781	-0.483441	-0.553224	-0.381088	-0.373764	-0.162043	-0.367972	-0.462923	-0.489154	-0.23927	-0.145363	-0.311929	0	-0.148569	-0.213913	-0.0297075	0.37417	0.315449	-0.158576	-0.0183346	-0.159834	-0.0473754
orf19.607	0.410086	-0.0103721	0.54457	0.448783	0.0772949	-0.71866	-0.512188	-0.748156	-0.805294	0.0305517	-0.0244678	0.543739	-0.154271	0.0856635	0.0319411	0.140343	1.21603	1.24342	0.148904	0.229161	0.169637	-0.0553859	0.196292	0.719902	0.128014	0.369773	0.0913809	-0.00378203	0.875734	0.0447981
orf19.6070	-1.18813	-0.605823	-0.44718	-0.392775	0.243135	0.0592879	1.85098	0.143465	-0.149063	-0.473591	1.66514	3.59339	2.3637	0.739793	0.473809	0.539314	0.00294358	-0.10403	3.36011	3.1791	1.07468	0.59797	3.90837	4.0505	2.16592	1.56124	-0.164289	3.19292	3.49903	2.17081
orf19.6071	-0.274	-0.148415	-0.538079	-0.000672712	-0.377861	0.0695943	-0.0263478	-0.0451095	0.0211733	-0.0562644	0.180753	0.181782	0.117414	0.0215716	-0.120981	0.0167397	0.0244237	-0.297699	0.215544	-0.0789781	0.0729584	0.0371846	0.133205	0.353628	0.0617005	-0.00783543	0.355651	0.325822	0.147998	-0.115419
orf19.6072	1.48987	-0.11081	-0.505282	-1.18633	-1.58173	-0.148066	0.512495	0.522166	0.552404	0.447399	-0.503956	-0.278674	1.43921	1.04287	-0.375673	0.00123651	0.933376	1.16525	-0.945901	0.561302	-0.0126488	0.285309	-1.51614	-1.01001	0.285785	-0.12944	0.176456	-0.894266	0.334967	0.310142
orf19.6073	1.65004	0.393481	0.143986	0.452117	2.32882	-1.11927	-2.11807	-2.32769	-0.203252	0.753009	0.739605	2.53803	0.689295	0.851322	-0.101958	0.261535	0.197223	2.51135	0.749417	1.29395	-0.853183	-0.548527	1.10138	0.542263	-2.51269	-1.62095	0.733437	2.75696	1.8802	-1.65752
orf19.6074	0.328986	-0.96022	-1.62184	-1.53572	-0.973165	0.5042	-0.355856	-0.834175	-0.5738	-0.364915	-0.401846	-0.185026	-0.250486	0.227759	-0.243194	-0.0587388	-0.719065	-0.426526	-0.320295	-0.0392542	0.0703393	-0.11045	-0.332255	-0.607332	-0.121291	0.0679337	0.224954	-0.109776	-0.739971	-0.233442
orf19.6075	-0.0493521	-0.372052	-0.158981	-0.154847	-0.259899	1.58628	1.07502	0.366469	0.611708	0.357932	-0.0190728	0.143051	-0.197356	-0.280009	0.00620052	0.0252607	0.179784	0.238868	0.244869	0.244873	-0.130135	0.0550904	0.177008	0.419501	-0.123668	-0.0197725	0.130259	-0.0670663	0.0754975	-0.171335
orf19.6076	-0.897207	-0.0490941	0.353	0.508654	-0.300606	0.104708	0.506163	0.11332	0.107104	-0.105847	0.303057	0.81093	-0.213661	-0.36085	0.190393	0.236729	0.841214	0.692033	0.229098	-0.0796609	-0.434425	-0.186268	0.392613	0.68803	-0.204527	-0.0921784	0.0281632	0.105172	0.7755	-0.147686
orf19.6077	-1.82271	1.55849	1.81117	2.01692	2.03379	0.0526587	0.318427	-0.0650328	0.0271063	-0.33296	0.791284	1.72836	1.16815	0.2369	0.280235	-0.106743	1.20805	0.371257	1.60327	1.76763	0.272207	0.552059	1.20572	1.9928	-0.0846007	-0.169358	0.84768	1.4784	1.86494	0.718836
orf19.6078	5.05474	4.66175	4.62625	4.21363	4.62225	0.990432	3.73354	3.64564	3.48859	2.87892	0.843813	0.352984	-0.158662	-0.754701	0.888881	1.9251	2.7238	0.904757	-0.221859	-0.714384	-1.11348	-1.27195	-0.243861	-0.449982	-1.39905	-1.89539	0.6444	0.111878	-1.06404	-1.65984
orf19.6080	-0.23652	-0.29725	-0.0030842	-0.270297	-0.512165	0.449954	0.400839	0.310751	0.0299053	-0.00192616	0.46207	0.400712	-0.326755	-0.363044	-0.04178	-0.502284	-0.115534	-0.0721589	0.286936	-0.158236	0.304739	0.0826801	0.699443	0.187159	-0.11836	-0.0629953	0.546568	1.0032	0.0267064	-0.362215
orf19.6081	0.929231	1.20997	0.955538	0.528631	0.339965	-0.0117893	-1.20517	-0.891413	-0.116975	0.231041	0.126824	-0.12521	0.0413191	0.262503	-0.0119397	-0.143169	-0.565895	-0.044123	-0.251669	-0.641205	-0.583721	-0.252228	-0.0810708	-0.561082	-0.458867	-0.637131	0.0701899	0.278434	-0.262917	-0.230741
orf19.6082	-0.381684	0.291314	0.726121	0.0446996	-0.164061	0.142877	-0.0108874	0.0419414	0.252194	-0.155354	0.132716	-0.330529	-0.513097	-0.264245	0.386482	0.440045	0.0989729	-0.606104	-0.429509	-1.136	-0.845348	-0.22421	-0.730369	-0.898497	-1.12002	-0.594832	0.106698	-0.42821	-0.697939	-0.1177
orf19.6083	0.788661	-0.110902	-0.420269	0.592946	0.811534	-0.0196373	-0.112362	0.0177183	-0.220957	0.472969	0.862795	0.146363	0.427777	1.06703	0.242616	0.582787	0.606905	1.13772	-0.3455	0.123344	0.900777	0.320023	0.518085	0.843139	1.17317	0.940919	1.17379	0.970331	-0.187579	0.327261
orf19.6084	0.0417216	0.33646	0.844303	4.19349	4.87929	0	0	0	0	-0.256808	1.2403	-0.174289	-0.4249	-0.547618	-0.209137	-0.351378	-0.112815	-1.34503	0	0	0.473339	0	0.863827	0	0	-0.535735	4.81355	6.69974	0.0579581	-1.16386
orf19.6085	-0.033456	0.12864	-1.14717	-2.16707	-0.157506	0.352054	0.271726	0.145315	0.166066	0.296861	0.136697	0.0786004	0.171382	0.151093	0.0370138	0.0230142	0.0784769	-0.0501376	0.496962	0.581711	0.463245	0.563778	0.173928	-0.216093	-0.158847	0.134504	0.118052	0.070463	0.493449	0.389961
orf19.6086	2.68933	0.566012	-0.224183	-0.481154	-0.472	0.270826	2.74012	3.02426	1.79464	0.850115	0.518249	0.169022	-0.151165	-0.794924	0.202819	0.489261	1.01796	0.54683	-0.161708	-0.650565	-0.891229	-0.280621	0.133651	-0.0633224	-0.669377	-0.874825	0.758424	1.28749	0.0742598	-1.57287
orf19.6090	0.963897	-2.26115	-3.07853	-4.36384	-3.039	-0.408265	-3.718	-3.14167	-2.41733	-1.50371	-0.353194	-1.50033	-1.33713	0.785137	-0.434825	-0.709707	-2.64046	-2.18402	-0.249662	-0.306366	0.602716	0.231408	-0.403983	-1.29674	0.467367	0.573106	0.0943185	-0.137656	-2.50473	0.0174218
orf19.6091	0.938562	1.5119	1.12793	1.26846	1.48681	0.488348	0.255646	0.105492	0.223511	0.252541	0.140857	0.12901	-0.0916206	0.151234	0.394663	0.745513	0.547249	0.101635	-0.427446	-0.525599	-0.321397	-0.0591383	-0.0140227	-0.438349	-0.676061	-0.473792	0.140457	0.679753	0.0973718	-0.411829
orf19.6092	-0.94339	-0.210322	-0.00265383	-0.0948583	-0.161024	-0.0330683	-0.0684272	0.0502109	0.0672641	0.013589	-0.0732077	-0.280476	-0.0939496	0.0567882	-0.0346059	-0.312234	-0.750573	-0.334512	-0.24508	-0.384339	-0.0672196	0.11986	-0.300274	-0.31922	-0.114141	0.0393834	0.0577691	0.0522749	-0.265276	0.0198984
orf19.6094	-0.220458	0.257738	0.365433	0.483843	0.584035	0.715684	0.930184	0.720199	0.759031	0.485176	0.30578	0.282867	0.269228	0.0912567	0.206045	0.20473	0.606342	0.480898	0.148035	0.101171	0.100299	0.171453	-0.202926	0.320272	0.186542	-0.111112	0.326676	0.206128	0.258166	-0.0299481
orf19.6096	0.377637	-0.0411562	-0.345085	-0.351776	-0.0769231	0.225191	0.0735549	0.119029	0.374249	0.169273	0.135463	-0.0877626	0.654319	0.397311	0.156499	-0.0859818	-0.235797	0.395492	-0.0842369	0.186295	0.000484217	-0.0291076	-0.428088	0.0416503	0.0206879	-0.0894217	0.140532	-0.39704	-0.456309	0.101817
orf19.6099	-0.0863622	-0.599453	-0.84674	-1.83257	-1.29054	0.204205	0.282402	0.127638	0.184777	0.131626	-0.0926678	-0.198037	0.197367	0.117264	-0.16008	-0.283786	-0.59026	0.688805	0.0187537	0.174067	0.0164683	0.063978	0.00531983	0.48688	0.515292	0.0488589	0.0730594	0.0887245	0.0537142	-0.0915033
orf19.610	-0.0110784	0.159322	-0.240768	-0.213534	0.168804	0.486093	-0.00406265	-0.243041	-0.244874	-0.0613776	-0.0657228	0.0771219	0.326364	-0.355796	-0.360689	0.298221	-0.0157407	0.0397938	-0.120176	-0.22431	0.196526	0.482887	-0.600061	-0.483801	-0.331117	-0.199006	0.315127	0.153488	-0.155491	-0.537731
orf19.6100	1.02774	-0.267051	-1.16767	-1.45259	-0.455275	0.355588	0.271774	0.0696576	0.184477	0.000638126	0.0521331	0.215109	0.675853	0.605773	0.159395	0.14545	0.354628	1.06448	0.0728911	0.289412	0.191086	0.190628	-0.171648	0.302301	0.111045	0.150043	0.172003	-0.232977	0.0474028	-0.168653
orf19.6102	0.555665	0.00866311	-0.244726	0.506348	0.186115	0.221976	0.429224	0.348993	0.360616	0.174449	0.538316	0.0811395	-0.409679	-0.397164	0.459546	0.59778	0.661124	0.327355	-0.165881	-0.44286	-0.461036	-0.137303	0.111559	-0.0216144	-0.313493	-0.0848797	0.190928	0.0785809	-0.181645	-0.347637
orf19.6103	0.514955	0.21979	-0.435621	0.235115	0.205529	-0.273752	-0.315675	-0.352962	-0.333845	-0.436886	0.164109	-0.255945	-0.0432237	0.123617	0.285981	0.585856	0.701671	0.591438	-0.41083	-0.417821	-0.0991127	0.037968	-1.14381	-0.737159	-0.486574	-0.236833	-0.246055	-0.889436	-1.10632	-0.36891
orf19.6105	-1.28619	-0.0923669	-0.576556	-1.08717	-0.927991	0.228331	0.124983	0.348514	0.449019	0.275584	0.199366	-0.0240614	0.0737342	0.0826064	0.0554136	-0.0461455	-0.627059	-0.678054	-0.0760863	0.0185223	-0.257056	-0.0956662	-0.0127974	-0.2259	-0.151719	-0.310565	0.0321739	-0.181559	-0.64863	-0.178087
orf19.6109	-1.03858	0.853104	0.829778	0.623837	0.580025	0.464445	0.841436	0.835221	0.797719	0.569238	0.425361	0.745379	0.396408	-0.0705788	0.229972	0.0774606	0.0566327	0.137156	0.093504	0.15797	-0.132308	-0.122304	0.341825	0.598838	-0.0805934	-0.383986	0.228794	0.388209	0.467626	-0.016731
orf19.6112	-1.52923	0.583016	0.809252	0.305297	-0.758598	1.40544	2.33911	2.37031	2.07039	2.13697	-0.0554614	-0.119495	-0.585369	-0.7657	-0.015239	0.209819	0.765431	0.717488	0.336459	0.209494	-0.175074	0.117932	0.0835823	0.0255243	-0.435287	-0.627593	0.0595964	0.141078	-0.0357947	-0.434916
orf19.6116	-4.48851	3.94919	2.90471	4.56098	3.956	1.89351	3.52459	3.08807	3.29333	1.69022	1.10822	1.51758	0.692515	-1.8747	1.10598	1.19605	1.70286	1.52498	0.303375	0.0359309	-1.18411	-0.263045	0.034962	0.725235	-1.10789	-1.6669	-0.0287344	-0.304749	0.554946	-1.49079
orf19.6117	1.02979	1.71556	2.12285	1.55182	1.6149	1.78951	1.65565	1.10926	1.41415	1.26531	1.26702	1.04243	0.345303	-0.971358	1.6842	1.75743	1.73466	2.79055	1.66269	1.46818	0.552273	0.97209	1.0222	2.3964	0.200563	-0.951115	0.584717	1.19492	2.32576	-0.38594
orf19.6118	0.0638595	-0.0528643	-0.974455	-0.663241	-1.84801	-0.0942933	-0.722842	-0.0928549	-0.251337	-0.455602	-0.388538	-1.2558	-0.165288	-0.394358	-0.0033087	-0.272097	-0.66192	-0.815696	-0.840548	-0.636364	-0.565435	-0.450181	-1.30525	-1.19882	-0.370943	-0.0581095	-0.13329	-0.599714	-1.08268	-0.25093
orf19.6119	-1.1961	0.116619	0.219266	0.491049	-0.181856	0.687885	0.269622	0.451402	0.28548	-0.128559	-0.745995	-0.791431	-0.419657	-0.97148	-0.0997798	-0.516493	-1.37017	-1.75203	-1.08303	-0.767072	-0.43084	-0.260456	-1.24651	-0.475665	-0.246742	0.110997	0.432617	-0.241392	-0.332074	-0.201726
orf19.612	0.158936	-0.149319	0.124717	0.546487	-0.269677	-0.145451	-0.39165	-0.400904	-0.408452	-0.476489	0.14339	0.56072	-0.443228	-0.442553	-0.0346449	-0.153227	0.136451	-0.801937	0.514286	-0.00882142	-0.357758	-0.15524	0.568791	0.674618	-0.167071	-0.116902	0.102573	0.142926	-0.12517	-0.500417
orf19.6121	0.082548	0.74919	1.01173	1.43354	0.681941	0.393022	0.734576	0.539386	0.324689	0.28315	-0.0401775	-0.291043	-0.371696	-0.554448	0.302375	0.564158	0.226269	-0.256082	-0.717167	-0.660135	-0.274645	-0.171927	-0.365617	-0.423122	-0.181521	-0.162509	-0.36236	-0.485402	-0.205744	-0.0526372
orf19.6124	-1.85476	0.33006	0.657649	0.30979	-0.140857	2.31021	-0.551594	-0.0405338	-0.297309	-0.454649	-0.861006	-1.24029	-0.0414336	-0.37367	-0.478711	-2.14837	-2.00199	-2.09702	-1.25159	-0.657008	-0.462267	-0.21521	-2.10825	-1.2411	-0.460478	0.170157	-0.0955878	-1.47001	-1.40181	-0.22359
orf19.6126	-0.996806	-0.858962	0.136417	0.1777	0.498644	0.380138	0.104305	-0.127104	-0.0218677	0.38544	-0.115597	-0.0225558	-0.328989	0.358556	-0.252968	-0.355514	-0.668112	0.482843	0.65944	0.623219	0.943428	0.799999	0.7007	1.12677	1.32993	1.34571	0.1088	0.502792	0.548283	1.08721
orf19.6127	-1.52021	-0.140131	0.262712	-0.0822786	0.429834	0.0890009	0.100848	0.0750803	0.115741	0.193311	0.164773	-0.00170957	-0.116505	-0.191619	-0.0436083	0.112768	0.360007	0.536301	-0.0808998	-0.111015	-0.0974454	-0.0537161	0.166396	0.0697226	0.15269	0.107322	0.130104	0.134545	0.0363227	0.222042
orf19.6129	-0.0843228	-0.659776	-0.737138	-1.6305	-0.662524	-0.171323	-0.0536045	0.0276147	-0.214991	0.160418	-0.912218	-0.605718	-0.288608	0.270514	-0.498401	-0.758971	-1.6198	-0.490961	-0.10216	-0.145867	0.0828437	0.233626	-0.500921	0.0755491	0.0859726	0.385375	-0.634439	-1.01717	-0.0914919	-0.00567434
orf19.6131	-0.15846	0.00660426	0.0918437	-0.0271666	-0.0560843	0.0759275	0.30217	0.156574	0.184531	-0.0474295	0.247008	0.249432	-0.0374011	-0.286393	0.141456	0.0824377	0.116341	0.150219	-0.362079	-0.0482229	-0.167177	-0.0905168	-0.0633002	0.389341	-0.0609541	-0.106455	0.0694216	0.19539	0.0773818	-0.187958
orf19.6132	-1.3488	-0.479826	-0.933535	-0.151124	-0.124197	0.134768	0.29128	0.240855	0.387022	0.179624	-0.0175754	-0.0426409	-0.019854	-0.0155175	0.0788759	0.0922351	-0.291721	-0.0915099	-0.0045755	0.0941327	-0.0289114	-0.190038	0.0838561	0.507199	0.179054	0.177439	0	-0.0202479	-0.0187051	0.205797
orf19.6133	0.925514	-0.327414	-0.387868	-0.864282	-0.535466	-0.443319	-0.253173	-0.274239	-0.0976104	0.12986	-0.45016	-0.323918	0.556342	0.699622	-0.388004	-0.175712	-0.135931	0.516534	-0.525201	0.380002	0.282202	0.312279	-0.491362	-0.550363	0.264833	0.322339	0.0509479	-0.52807	-0.323602	0.344898
orf19.6134	-0.324501	0.287182	0.669062	0.766881	0.445349	0.527458	0.963403	0.65931	0.481931	0.333741	0.0736685	0.532055	-0.19318	-0.537077	0.0585816	-0.308769	-0.00901803	-0.161002	0.623437	0.0717847	0.0626365	-0.00722471	0.694319	0.689494	-0.14287	-0.142637	0.108326	0.686701	0.674614	-0.0777418
orf19.6135	0.211825	-0.0359402	0.0208608	0.122917	-0.217258	-0.0881005	0.198748	-0.0610898	-0.075826	-0.239557	0.133369	0.160715	-0.699887	-0.570056	-0.045589	0.0409753	0.0310687	-0.467722	0.503722	-0.070502	0.0165012	0.0660085	0.592905	0.263012	-0.00553804	-0.0644523	0.106225	0.378403	0.0994104	-0.174374
orf19.6135.1	0.199821	-0.526274	-1.35795	-0.883702	-0.778743	0.152366	0.0961522	-0.0995686	-0.43214	-0.201014	-0.26247	-0.0619278	-0.14432	-0.0546766	0.0115368	-0.0864425	-0.180682	-0.191044	-0.00670752	-0.0485311	-0.294862	-0.274453	-0.350353	0.0867595	-0.214001	-0.223192	-0.199785	-0.214115	-0.0848565	-0.168628
orf19.6136	0.00714025	-0.734944	-0.695724	-1.04448	-0.670982	-0.264	-0.221677	-0.0531804	-0.139065	0.118185	-0.900849	-0.53568	-0.157429	0.356055	-0.436724	-0.545762	-0.917675	-0.0504346	-0.0864822	0.0550199	0.193655	0.322112	-0.52444	0.0758792	0.139983	0.464598	-0.192185	-1.10097	-0.197656	0.0747035
orf19.6137	0.260564	-1.00347	-1.28555	-1.11867	-0.723001	-1.16266	-1.20194	-0.763806	-0.552473	0.0155583	-0.344597	-0.600893	-0.214605	0.755105	-0.560817	-0.461679	-1.0774	-1.31772	-0.469437	-0.0877749	0.558467	0.0116954	-0.302957	-0.680803	0.588798	0.509832	-0.0587104	-0.521143	-1.04811	0.158422
orf19.6138	-0.0294304	-0.401823	-1.18635	-0.403538	-0.363446	-0.0549669	-0.514066	-0.684955	-0.556349	-0.219416	-0.284131	-0.165907	-0.138886	-0.0660224	-0.151347	-0.55162	0.447778	1.07416	0.402801	0.425108	0.783581	-0.355866	0.476727	0.995669	0.225912	0.607063	-0.979403	-1.9007	0.0604083	-0.81126
orf19.6141	-0.141045	-0.28662	0.0482554	0.137147	0.544129	-0.272719	-0.838224	-0.399792	-0.129409	0.184101	-0.00365728	0.334152	-0.164475	0.672842	-0.266123	-0.519837	-0.38912	-0.882694	0.342494	-0.631144	0.323112	0.088268	0.344398	-0.149189	-0.112196	0.407497	0.481414	0.054777	-0.963462	-0.146445
orf19.6143	-0.427211	0.538851	1.85235	2.80097	2.92145	-0.760724	-0.414618	0.277818	0.558537	0.106576	0.49199	1.53592	-0.0110547	1.15362	0.162384	0.0449641	1.43383	1.86747	1.31013	0.300751	0.360575	0.743197	2.06636	2.08242	0.403107	0.512992	-0.554657	0.0192442	2.44573	0.691481
orf19.6146	1.14463	0.272705	-0.48328	-1.78274	-0.945295	-0.54326	-0.536994	-0.276723	-0.531661	-0.566809	-0.343328	-0.122321	0.14701	0.158714	-0.380681	-0.159609	-0.269643	0.758907	-0.101744	-0.271546	-0.0868853	0.07421	-0.355215	-0.735791	-0.424586	-0.218648	-0.156583	0.0120388	-0.389413	-0.379473
orf19.6147	-0.910379	-0.0840457	-0.188387	-0.751031	-0.741823	0.0286311	0.28497	0.0980689	-0.176654	0.111666	0.0178602	-0.0379635	-0.13508	0.0635105	0.181958	0.0750841	-0.524935	-0.38799	-0.0567137	0.0151471	0.0506801	-0.307164	-0.44146	-0.374022	-0.469053	-0.414183	-0.170633	-0.37218	-0.295737	-0.401557
orf19.6148	-1.58485	-0.0885286	-0.421063	-0.350378	-0.0377082	0.0596584	0.588771	0.880645	1.05257	1.00659	-0.313699	0.374302	0.0912574	-0.304733	0.0379044	0.643189	1.77009	1.35093	0.13869	0.541963	-0.151712	-0.0800931	0.360907	0.578341	0.0310603	-0.275139	-0.265616	0.0112985	0.57999	-0.143916
orf19.6151	-0.715256	0.31541	0.0161387	0.122736	0.301802	0.182338	0.3795	0.376942	0.39508	0.216257	0.10109	0.356252	0.190755	-0.175164	0.115463	0.040478	-0.0854635	-0.0263387	0.160346	0.278691	-0.314331	-0.240965	-0.0692174	0.182856	-0.45668	-0.213935	0.249123	0.15205	0.542233	0.11617
orf19.6152	-0.105866	-1.13009	-0.266807	-0.20971	-0.385052	-0.57913	-0.89091	-0.437195	-0.612326	-0.00870539	-0.396044	0.37966	-0.312877	0.304803	-0.618397	-0.574297	-0.486588	0.105803	0.481368	-0.0277034	0.608846	0.012086	0.834349	0.73679	0.834296	0.880372	-0.0842613	-0.258522	0.2098	0.388535
orf19.6155	0.576456	-0.315988	-0.71471	-0.566564	-1.79375	-0.858454	-0.716068	-0.976561	-0.519814	-0.515065	-0.0891221	-0.642271	-0.0486424	0.0706677	0.00468044	-0.192542	0.361061	0.738323	-0.988743	-0.202951	-0.176188	0.0540274	-0.55868	-0.947518	-0.0354673	-0.093296	0.181329	-0.0493406	-0.0138706	0.024237
orf19.6156	1.19246	-0.522926	-0.547649	-0.812683	-0.715475	-0.631984	-0.272763	-0.161647	0.0637372	0.340719	-0.601172	-0.908862	-0.0154738	0.483966	-0.176846	-0.733098	-0.678852	-0.229562	-0.638569	0.0781981	0.249001	0.370048	-1.2987	-0.748333	0.290293	0.532065	-0.168089	-1.4165	-0.891664	0.0268833
orf19.6160	-3.102	1.20363	1.71648	1.95021	1.40146	0.350963	0.342778	-0.170814	-0.06782	-0.3738	0.750426	1.38619	0.821325	0.259645	0.166081	0.0688813	0.094954	0.181281	1.32591	0.7862	0.160557	0.207054	1.04735	1.16656	-0.325803	-0.0810233	0.20326	1.09938	1.14936	0.432383
orf19.6163	-1.13423	-0.318993	-0.67246	-0.344246	-1.50811	-0.495668	-1.037	-1.13093	-1.37464	-1.13876	0.185044	-0.350121	-0.352681	-0.280772	-0.505118	-0.682175	-1.30444	-1.41507	0.0442934	-0.262034	-0.206611	0.162098	-0.0441593	-0.659839	-0.10699	0.267107	0.811799	0.948893	-1.02082	-0.262899
orf19.6165	-2.0989	-0.587308	0.107654	1.03304	0.821978	0.291203	0.0906814	0.130018	0.368938	0.554827	0.0474071	0.35851	0.0234483	0.261652	-0.0100578	-0.0287737	-0.351499	0.508307	0.375171	0.389541	0.608791	0.304704	0.640927	0.932825	0.300209	0.800037	0.0807781	0.538643	0.717668	0.627157
orf19.6166	-0.534085	0.184377	0.260888	0.0735806	0.389366	-0.0744992	0.0181095	-0.178978	0.0482396	-0.010589	0.177739	1.00157	0.294432	0.287087	-0.165201	-0.0338696	-0.0977495	-0.41418	0.793776	0.339986	0.19009	0.0391806	0.749968	0.671995	0.280117	0.0501868	-0.00846545	0.440423	0.650035	0.247187
orf19.6167	-2.28482	0.43852	0.852165	0.463041	0.3385	-0.0124039	0.023821	0.294589	0.399749	0.214701	0.126932	0.272506	0.184421	0.0451853	-0.29144	-1.16528	-0.481602	0.453415	-0.0563495	-0.126652	-0.205585	0.0202397	-0.242075	-0.0621729	-0.218511	-0.202042	-0.173959	-0.237116	0.0465336	0.161236
