Name	Spom_LAG	Spom_LL	Spom_DS	Spom_PS	Spom_PLAT	Spom_HS5	Spom_HS15	Spom_HS30	Spom_HS60	Spom_0.2MKCl.10	Spom_0.2MKCl.20	Spom_0.2MKCl.40	Spom_0.2MKCl.80	Spom_0.4MKCl.10	Spom_0.4MKCl.20	Spom_0.4MKCl.40	Spom_0.4MKCl.80	Spom_0.8MKCl.10	Spom_0.8MKCl.20	Spom_0.8MKCl.40	Spom_0.8MKCl.80
SPCC1919.10c	-0.0142661	0.305216	0.446351	0.0874214	0.34797	0.127593	0.518315	0.50215	0.226664	-0.0249402	0.29563	0.0742645	-0.011867	-0.00726527	-0.110932	0.251724	0.218897	-0.119955	-0.155029	-0.396317	0.300381
SPCC1919.11	0.456564	-0.390342	-0.683069	-1.52102	-0.992734	-0.272983	-1.06568	-0.355011	-1.13646	0.572831	0.170758	0.170758	-0.236966	0.457725	0.281143	0.271064	0.00316803	0.144164	-0.494955	0.149685	0.306848
SPCC1919.12c	0.00958488	0.322135	0.491834	0.303769	0.269411	-0.6398	-0.25979	0.132604	-0.188055	0.0834061	0.400121	0.177485	-0.0277785	-0.433471	-0.326715	0.690453	0.141148	0.0668523	-0.288327	-0.385538	0.475693
SPCC1919.13c	0.258951	-0.492238	-0.728241	-1.01173	-1.23585	0.187171	-0.159954	-0.155918	0.296416	-0.157067	-0.462261	-0.26393	-0.0149857	-0.135724	-0.374421	-0.646382	-0.320189	-0.110285	-0.170822	-0.491082	-0.761939
SPCC1919.14c	1.46881	-0.905057	-0.456212	-0.1559	0.618991	-0.709496	-0.658144	-0.10774	0.203504	-1.04241	-0.355997	0.238654	0.0190933	-1.09453	-0.572476	-0.0603784	-0.0762208	-0.0621341	-0.234	-0.466295	-0.356517
SPCC1919.15	0.199073	-0.277645	-0.523453	-0.654323	-0.287066	0.131298	0.197262	0.209753	0.0484362	0.055031	0.217352	0.104096	0.104016	-0.171381	0.00526782	0.032906	-0.0370458	-0.142598	-0.312497	-0.394606	-0.152823
SPCC23B6.01c	-1.14794	0.603998	1.13152	1.14339	0.618529	0.618592	1.18669	1.36504	0.841324	0.825019	1.25922	0.63346	0.286287	0.588282	1.13584	1.34564	0.466885	-0.0587182	0.158687	0.997146	1.11541
SPCC23B6.02c	0.822201	-0.906498	-1.1536	-1.10312	-0.857312	0.371429	0.354841	0.0818688	0.438063	0.0156968	-0.873596	-0.323684	0.183626	0.294628	-0.6595	-1.08357	-0.383945	-0.234001	0.0605318	-0.299568	-0.992027
SPCC23B6.03c	0.453444	0.203779	0.243183	0.122135	0.024902	-0.202449	-0.275877	-0.107186	-0.168443	-0.0803296	0.112995	0.0992672	-0.0517947	0.40698	-0.153009	0.165774	0.0327023	0.0823494	0.124841	-0.219696	0.260089
SPCC23B6.04c	-0.777769	0.285562	-0.337775	-0.338204	-0.525533	-0.663684	-0.661047	-0.512073	-0.349322	-0.789595	-0.334638	0.14719	0.0245354	-0.587526	-0.308052	0.391296	0.350592	0.0625824	-0.267799	0.04239	-0.163858
SPCC23B6.05c	-1.03373	0.0319235	-1.53031	-1.78929	-1.95897	-0.997613	-1.07256	-0.971615	-0.549613	-0.506999	-0.41639	-0.0296495	-0.0780456	-0.644723	-0.313473	-0.127409	-0.0723205	-0.252807	-0.537404	-0.226588	-0.665137
SPCC24B10.02c	-0.131781	0.589623	1.5083	1.56553	1.56316	0.80588	1.49169	1.23208	0.120233	1.44555	1.74603	-0.00254555	0.13511	0.946191	2.14326	0.783038	0.279251	0.101417	0.490611	2.32061	1.0411
SPCC24B10.03	0.689655	-0.292959	0.255606	0.798618	1.07969	-1.242	-0.825575	-0.512343	-0.085509	-0.216183	-0.882304	0.082772	0.217004	0.459253	-0.733801	-0.423449	0.0608524	-0.205857	-0.0734769	-0.334784	-0.485405
SPCC24B10.04	-0.247915	0.0354716	-0.0050949	-0.0215531	-0.033253	-0.0758498	-0.481731	-0.309397	-0.104978	0.00631631	-0.0950295	-0.164381	-0.101078	0.276603	0.174961	-0.0267375	-0.111915	0.149344	0.18014	0.0440277	-0.0467002
SPCC24B10.05	-0.214782	0.0300153	-0.300637	-0.419467	-0.594393	1.45421	1.31162	1.01324	1.37914	-0.0231574	-0.160182	-0.050153	0.0500993	-0.0477469	-0.0138048	-0.433211	-0.175734	-0.137954	-0.0538984	-0.0371949	-0.427505
SPCC24B10.06	0.0827868	-0.572427	0.504621	1.0373	0.940619	0.18732	0.188557	0.128405	0.0607618	0.259239	0.212663	0.129756	0.148813	0.487115	0.728249	0.0788598	0.121649	-0.0673267	0.381049	1.18896	-0.114405
SPCC24B10.07	0.39127	0.299473	1.47579	1.7581	1.79888	0.362142	0.540319	0.0553607	-0.111549	0.529407	0.795536	0.149567	0.15487	0.364596	0.85623	0.815836	0.407825	0.103202	0.282359	1.05448	1.23829
SPCC24B10.08c	0.457763	0.400223	0.231372	0.196236	-0.0176519	0.720623	1.54924	1.11662	0.75308	-0.495248	0.326392	-0.0896105	-0.0613956	-1.56051	-0.273264	0.23972	-0.370246	-0.0807134	-0.509909	-0.642613	0.341225
SPCC24B10.09	-0.0300695	-0.0493418	0.000496692	0.0207546	-1.46229	1.37613	1.08848	0.978019	1.18233	0.0137937	0.00269386	0.0420298	0.00489876	-0.00600036	0.0278353	-0.0155522	-0.0221353	-0.119804	0.0110815	-0.00212764	-0.102084
SPCC24B10.10c	1.26132	-0.256182	0.0466871	0.146584	0.52653	-0.0786995	-0.207577	-0.0338223	-0.0149446	0.260315	0.195837	0.146207	0.0785839	0.312215	0.177471	0.129701	-0.0852075	-0.0143991	0.140569	-0.142953	-0.105783
SPCC24B10.11c	-0.167653	-0.166603	-0.367279	-0.425151	-0.693127	0.177521	0.102619	0.0192911	0.00281362	-0.119844	-0.427116	0.037985	-0.0313625	0.190292	-0.450931	-0.233845	-0.148725	-0.043064	-0.259061	-0.57976	-0.508518
SPCC24B10.12	-0.320985	0.119628	-0.180908	-0.0442605	-0.294251	-0.103324	0.186133	-0.000314254	-0.101761	0.342817	0.236013	-0.249651	-0.0249972	0.161917	0.1615	-0.271379	-0.289401	-0.171059	-0.0725268	0.157557	-0.27782
SPCC24B10.13	-0.398683	0.138085	-0.340087	-0.046041	0.00944191	-0.139951	-0.398335	-0.651126	-0.527796	0.290724	0.243241	0.145835	0.11624	0.0553073	0.294546	0.32402	0.181004	-0.136936	-0.0183738	0.462018	0.334789
SPCC24B10.14c	0.799674	0.195131	1.2444	1.34721	1.08502	0.0786473	-0.126602	0.871474	1.19213	-0.916706	-0.660165	0.279897	-0.00596159	-0.413689	-0.25134	0.472828	0.779245	-0.56849	-0.136242	-0.224106	0.914215
SPCC24B10.15	-0.159416	-0.241335	-0.821237	-1.13508	-0.922676	-0.167891	-0.296913	0.123403	0.361011	-0.247791	-0.425379	0.0794616	0.0827501	-0.150717	-0.429956	-0.306797	-0.0437261	-0.110664	-0.0935093	-0.303268	-0.361582
SPCC24B10.16c	0.508388	0.550181	1.36545	1.13834	1.14492	-0.445845	0.276439	-0.403424	-0.660576	0.312992	0.330705	0.193998	0.24741	0.0810493	0.313815	0.162848	0.317993	-0.0693078	-0.226236	0.295652	0.348494
SPCC24B10.17	-0.634978	0.0906777	-0.209097	-0.14936	-0.484716	-0.254917	-0.568259	-0.451511	-0.156931	0.177212	-0.01505	0.0262274	0.0301364	0.302423	0.28897	0.220981	0.142306	-0.0551121	0.000574147	0.24448	-0.0301783
SPCC24B10.18	1.68101	-1.4866	-2.10174	-2.32326	-1.76793	0.714697	0.63519	0.657133	1.26604	-0.500238	-1.24976	-0.0114665	0.0657814	0.00445813	-0.86431	-1.14861	-0.511862	-0.0601823	0.102578	0.0232277	-0.889339
SPCC24B10.19c	0.218757	-0.640412	-0.487325	-0.648949	-0.304093	-0.0199936	-0.389665	-0.0799315	0.221665	0.202543	0.157303	0.183993	0.299219	0.19535	0.410544	0.269975	0.384064	-0.165008	-0.0604816	0.637498	-0.0523785
SPCC24B10.20	-1.34835	-0.238665	0.115801	0.190644	-0.469322	-0.249683	-0.345484	-0.341856	0.0549903	-0.0716299	-0.0372698	-0.0757495	-0.0512527	0.164474	-0.223383	0.0263607	0.0428106	-0.0336268	0.175145	0.107723	0.246576
SPCC24B10.21	-1.30271	0.384502	0.49246	0.459572	0.519863	-0.0869057	-0.228648	-0.103823	-0.316579	0.144325	0.29983	0.243326	0.124204	0.084912	0.0152402	0.304624	0.438615	-0.105901	-0.103074	0.0114599	0.663595
SPCC24B10.22	0.0823196	-0.94176	-1.45586	-1.51364	-1.24168	-0.488273	-0.669577	-0.495161	-0.23502	0.179382	-0.423641	0.0446232	-0.0657675	1.34509	0.902569	-0.247084	0.049829	0.359432	0.630606	1.43991	-0.112501
SPCC285.03	0.389667	-0.46637	-0.352892	-0.300541	-0.570593	-0.22632	-0.656289	-0.663402	-0.123046	-0.106853	-0.384709	-0.221868	-0.00162663	0.126035	-0.0858549	-0.494977	-0.107207	0.0602819	0.0783238	0.0642929	-0.358964
SPCC285.04	-0.00753817	0.974358	2.58533	2.75916	2.96591	0.700571	1.01316	1.19853	0.785126	0.212291	0.257874	0.137158	0.396352	0.332206	0.376699	0.43919	0.390972	0.107059	0.375554	0.511057	1.29298
SPCC285.05	1.01613	-0.219147	-0.726043	-0.807547	-0.0512164	-0.857187	-1.00483	-0.545967	-0.260643	-1.19995	-0.0505335	0.225645	-0.119629	-0.945129	-0.968717	0.40627	-0.141865	0.136047	-0.0126292	-0.791588	0.929833
SPCC285.08	-0.614805	0.149873	-0.0164954	-0.200503	-0.710757	0.62915	0.42703	0.450976	0.405721	0.0710989	0.0437002	0.0197704	-0.00318615	0.0482463	-0.0542373	0.0140119	0.0174176	-0.0682546	0.036781	0.175999	0.152007
SPCC285.09c	0.303252	0.326336	1.36155	1.75692	1.47935	0.570187	0.288601	-0.76084	-0.890326	0.941888	0.190707	-0.196611	-0.0447331	1.08861	1.22305	-0.17639	0.0156234	-0.0317974	0.199316	1.45492	0.0651434
SPCC285.10c	0.629497	0.617249	2.44257	2.72317	2.77976	0.80466	1.03642	0.302605	-0.165532	0.933811	0.904899	0.12278	0.11645	0.800022	1.41018	0.566711	0.298491	-0.0483632	-0.0371197	1.74171	0.794606
SPCC285.11	-0.609483	1.11559	2.49201	2.69203	2.57769	0.320701	0.954988	0.650045	0.0204512	0.809542	0.885491	-0.148811	-0.0523531	0.70804	1.2023	0.649718	0.353777	-0.10613	0.115929	1.18286	0.966008
SPCC285.12	-0.1218	0.0126725	-0.182685	-0.375204	-0.490345	1.20682	1.15198	1.23451	1.43625	-0.0776798	-0.19625	0.0117607	-0.00288839	-0.150944	-0.243664	-0.200819	0.00663169	-0.0185237	-0.187444	-0.32319	-0.296957
SPCC285.13c	-0.24712	-0.0255922	-0.983657	-1.12111	-1.00352	0.0578107	-0.121129	-0.162831	0.00808077	-0.475086	-0.484461	-0.18427	-0.172554	-0.543447	-0.757384	-0.32988	-0.251638	0.0540453	-0.171139	-0.634233	-0.253849
SPCC285.14	-0.0291102	0.179575	-0.0428527	-0.251204	-0.1045	0.267746	-0.198606	-0.192933	-0.214447	0.0654596	-0.948262	-0.310079	0.124447	0.529953	-0.836836	-0.0754105	0.0246544	-0.71574	-0.0171405	-0.600758	0.0475888
SPCC285.15c	0.298701	-0.50659	-1.90236	-2.07629	-3.0576	1.72705	1.24574	1.1501	1.7613	-0.125743	-0.0810052	-0.0591295	0.110441	-0.28079	-0.404525	-0.487574	-0.39736	-0.185346	-0.100848	-0.272913	-0.596428
SPCC285.16c	-0.576823	0.286062	-0.758112	-0.809007	-0.577129	-0.239582	-0.524868	-0.764407	-0.303093	0.254765	-0.120053	0.183917	0.124476	0.459089	0.532764	-0.361719	0.136956	0.0111302	0.00724204	0.706845	-0.140509
SPCC285.17	-1.35581	0.0187788	-1.61767	-1.93749	-2.09741	0.0192689	-0.752776	-1.21668	-0.992852	-0.155974	-0.367608	-0.306895	-0.303615	-0.0374984	-0.539644	-0.224921	-0.155793	0.0571339	-0.197686	-0.512406	-0.473112
SPCC290.02	0.264493	-1.37811	-1.57048	-1.25967	-1.06879	-1.6852	-1.67063	-1.17381	-0.30197	-1.58927	-1.63675	-0.219187	-0.0983096	-0.466795	-2.00562	-1.09684	-0.45382	-0.0413498	-0.0730119	-1.43231	-1.43398
SPCC290.03c	-0.0845731	-0.134692	-1.02286	-1.19516	-1.23616	-0.333997	-0.749632	-0.652609	-0.341571	-0.149086	-0.294484	-0.0494847	-0.0263629	-0.0201804	-0.235637	-0.284094	-0.00927559	-0.056442	-0.185677	-0.449314	-0.359854
SPCC290.04	-2.90523	0.419471	0.152849	0.244377	-1.4123	-0.444348	-1.16829	-1.50154	-0.947527	0.0883666	-0.799455	0.256891	-0.0425503	0.268013	-0.264065	-0.992868	0.293616	-0.013377	-0.110135	0.184382	-1.45547
SPCC297.03	-0.234811	0.0473766	-0.0371852	0.108048	-0.448051	-0.371945	-0.312125	-0.555459	-0.484667	0.151885	0.0535001	0.2004	0.188089	0.367769	0.478864	0.178661	0.536417	0.0476749	-0.0765121	0.734237	0.0936718
SPCC297.04c	0.782876	-1.06555	-1.85858	-1.91777	-2.29374	0.553139	-0.206881	-0.473705	0.0724642	-0.484487	-0.953075	-0.695535	-0.334116	-0.158571	-0.667815	-1.73213	-1.12298	-0.38365	-0.471181	-0.600928	-2.3737
SPCC297.05	0.647022	-0.641455	-0.363575	-0.325246	-0.21765	-0.474911	-0.395302	-0.367872	-0.281591	-0.222145	-0.383614	-0.188386	-0.222144	-0.147326	-0.484843	-0.274465	-0.401102	0.145535	0.188161	-0.165321	-0.28417
SPCC297.06c	0.916273	-0.294815	-0.247831	-0.27476	-0.432042	0.84182	0.75561	1.14765	1.37897	-0.342727	-0.18315	0.0501902	-0.134885	-0.419931	-0.462659	-0.252034	-0.150011	0.070744	-0.00742656	-0.399178	-0.436964
SPCC2H8.02	0.125133	-0.543082	-0.582028	-0.151502	0.0546106	-0.648181	-0.802601	-0.874295	-0.603316	0.152943	-0.628251	-0.0624221	-0.0817027	0.466754	0.297634	-0.299084	-0.051858	0.0935795	0.364349	1.07189	0.275907
SPCC2H8.04	0.184247	0.0615117	-0.122974	-0.694027	-0.392921	0.868162	0.504896	0.769067	0.89229	0.0280852	0.0412927	0.248244	-0.0438902	-0.150328	-0.241419	-0.210879	-0.18439	0.105896	-0.215495	-0.5036	-0.345905
SPCC2H8.05c	-0.381812	-0.0839376	-0.372804	-0.591932	-0.523044	0.0728708	-0.13677	0.354686	0.363873	-0.240283	-0.207048	-0.0187304	-0.108486	-0.407308	-0.271719	-0.236151	-0.0751729	0.00864131	-0.060578	-0.688463	-0.346639
SPCC306.02c	-0.0900653	-0.626681	-2.23154	-2.43487	-2.02401	-1.36167	-1.378	-1.31433	-0.586209	-0.868078	-0.888748	0.0410027	0.0805796	-0.594316	-0.864801	-0.129786	0.188375	0.00451313	-0.247889	-0.220556	-0.507434
SPCC306.03c	0.166223	0.0322164	-0.272359	-0.422472	-0.154452	0.0899005	0.300479	-0.181433	-0.167517	-0.0684785	0.269944	0.00654625	0.00808805	-0.00328356	0.104821	-0.0905199	-0.0516169	-0.00863124	0.321775	0.00385912	-0.0820149
SPCC306.04c	0.0578985	-0.18279	-0.888985	-0.859632	-0.893055	-0.403864	-0.416124	-0.364501	-0.152892	-0.266487	-0.396652	-0.0539932	-0.0835937	-0.16965	-0.784693	-0.31769	-0.135697	-0.171383	-0.21706	-0.680476	-0.540523
SPCC306.05c	-0.60138	0.231484	-0.111473	-0.0745952	-0.0422454	0.146914	0.215233	-0.319055	-0.360216	0.838695	0.69648	0.0808127	0.0929219	0.920683	1.33838	0.359763	0.165179	0.144191	0.276787	1.49162	0.194233
SPCC306.06c	-0.159008	0.125071	-0.293762	-0.415401	-0.757238	-0.354687	-0.648745	-0.396273	-0.048829	-0.189494	-0.335307	0.00369225	0.0519782	-0.115757	-0.386757	-0.198672	0.0124721	-0.0100823	-0.0702473	-0.743244	-0.424593
SPCC306.07c	0.791706	-1.17577	-2.10389	-1.74299	-1.42257	-1.03807	-1.26789	-0.878858	-0.276199	-0.7169	-1.27058	-0.105971	-0.208667	-0.168897	-0.97773	-0.821968	-0.274783	0.120248	0.393876	-0.463871	-0.733715
SPCC306.08c	-1.7717	1.25672	4.25975	4.9434	5.33984	0.866353	1.80508	2.02274	0.421012	0.917684	1.21555	0.702457	0.162434	0.774426	1.56114	1.56788	0.43162	0.0659005	0.305612	1.64762	2.21754
SPCC306.09c	-0.735085	0.59826	0.872627	1.02259	0.809166	-0.0542707	0.1651	0.119717	-0.0955691	0.185461	0.35481	0.258866	-0.0374876	0.114632	0.309974	0.739801	0.613291	0.206379	0.136183	0.564782	1.04593
SPCC306.11	-4.84385	0.373433	-0.298295	-0.299611	-0.553451	0.319773	-0.512441	-1.63468	-0.591932	0.507321	-0.59532	0.320558	0.209859	0.429367	0.780032	-1.36499	0.554392	-0.150657	-0.240222	1.32095	-0.884
SPCC31H12.02c	-2.4396	0.223265	0.629808	1.38529	0.847745	-1.24996	-3.27853	-3.55078	-2.63321	0.741762	-1.56423	0.117783	-0.17831	1.39413	0.264452	-0.307455	-0.249769	0.159452	0.502665	1.242	-0.301687
SPCC31H12.03c	-1.01669	0.681566	0.214476	-0.193132	-0.818359	0.640689	0.78001	0.72492	0.438709	0.451496	0.563664	0.0440133	0.0467818	0.31721	0.461373	0.508036	0.160603	0.0910715	0.00450635	0.287883	0.199899
SPCC31H12.04c	0.187161	0.0986249	-0.080594	0.0226293	-0.869279	0.658586	0.299229	0.317022	0.484091	-0.0830654	-0.144252	0.0195464	0.0773372	-0.157891	-0.182176	-0.290039	-0.274242	-0.0738381	0.0861072	-0.100741	0.0938055
SPCC31H12.05c	-0.592454	-0.133694	-0.74618	-0.675161	-0.757729	-0.560943	-1.66075	-1.64774	-1.25639	-0.163757	-0.543082	-0.285187	-0.15121	-0.0794645	-0.526382	-0.301387	-0.164542	-0.0121924	-0.181293	-0.47145	-0.530429
SPCC31H12.06	0.551589	-0.158227	0.838989	1.64669	1.6423	-1.02059	-0.910258	-0.705073	-0.597113	-0.751232	-0.243715	0.0123484	-0.112692	-0.00875653	-0.212056	0.340112	0.144109	-0.00854145	-0.301865	-0.7662	0.247281
SPCC31H12.07	-0.248575	0.00123124	-0.0588687	-0.0815526	-0.439417	-0.0192732	-0.0719418	-0.150042	-0.0120096	0.0475624	0.0921638	0.0960297	-0.00768483	0.124109	0.0401645	0.0177269	0.11504	0.0890055	0.114385	0.0771399	-0.106896
SPCC31H12.08c	-0.327971	0.402263	0.863111	1.22365	1.30084	-0.0877419	-0.722664	-0.826125	-0.664313	0.291864	0.168567	0.120541	0.132181	0.22415	0.294133	0.160021	0.238724	0.0504804	0.287347	0.434501	0.200276
SPCC320.03	-0.681073	1.74489	0.640331	0.504837	-0.018502	2.29719	1.10953	0.802029	0.00160718	3.65398	2.35676	0.416032	0.42382	3.22746	4.07887	0.890332	1.1861	-0.186989	0.784126	4.72804	2.12815
SPCC320.04c	-0.696919	0.64035	1.35469	1.56582	1.38934	0.482749	0.421653	0.359948	0.213969	0.185525	0.0860632	-0.243842	-0.259258	0.264256	0.0945882	-0.261942	-0.330396	0.0716471	0.100453	0.286035	-0.0938826
SPCC320.05	-0.764028	0.63177	2.64689	2.80414	2.3421	0.39952	1.60341	1.34718	0.381051	0.691017	1.18476	0.431368	-0.262941	0.44655	1.15312	1.11971	0.199615	0.109889	0.243893	0.994789	1.04576
SPCC320.06	-0.677829	0.125354	0.723039	0.955772	0.892125	-0.404545	0.209975	-0.211253	-0.436682	0.101973	0.138556	-0.217725	-0.197583	0.156804	0.116227	0.288418	0.0672456	0.0110625	0.0319078	0.0690859	0.200464
SPCC320.07c	1.16668	-0.0147714	1.7382	2.3455	0.597788	-0.195084	0.0166924	-0.0762488	-0.413692	-0.272253	-0.272253	-0.272253	-0.272253	-0.755333	-0.755333	-0.334201	-0.755333	-0.682672	-0.843197	0.445434	1.50261
SPCC320.08	0.576806	-1.37698	-2.83624	-2.78424	-2.14472	-2.6143	-2.34718	-1.61816	-1.13931	-1.50358	-1.41626	-0.0652276	-0.0459748	-0.335597	-1.55363	-0.913595	-0.402807	-0.0536483	-0.00236931	-0.471588	-1.08366
SPCC320.09	-0.876529	0.991387	1.72848	1.48707	-0.05058	-0.201607	-0.863677	-1.10921	-1.25475	0.258324	0.24559	0.0317041	-0.263925	0.994825	0.508585	0.140388	0.0569341	0.330932	0.703181	0.665058	0.0688122
SPCC320.10	-0.00803434	-0.172666	-0.593877	-0.698168	-0.789817	0.19136	-0.0718119	-0.276437	0.0360776	0.0648092	-0.113425	-0.122974	-0.189375	0.108821	-0.0209504	-0.303037	-0.141304	0.132181	0.214556	-0.0390685	-0.249864
SPCC320.11c	0.995733	-1.64509	-2.91705	-2.80453	-2.58755	-1.56014	-1.75876	-1.27053	-0.338799	-0.802833	-1.97732	-0.533709	-0.122036	0.101426	-1.55858	-1.58102	-0.473973	-0.00909269	0.0287943	-0.659746	-1.53168
SPCC320.12	0.0511344	-0.329565	-0.32128	-0.54389	-1.15517	0.18897	-0.436879	0.0341291	0.217772	-0.220474	-0.487948	-0.191999	-0.0611896	-0.0876436	-0.538529	-0.768329	-0.341177	-0.257602	-0.235183	-0.659738	-0.674071
SPCC320.13c	0.367303	-0.34305	-1.6235	-1.64348	-0.915494	-0.464196	-0.874789	-0.50574	0.030293	-0.510288	-0.280924	0.414136	0.330568	-0.790362	-0.103235	-0.0599308	0.0817775	-0.303932	-0.314187	0.125546	-0.594803
SPCC320.14	0.138173	0.00627521	0.94194	1.15841	0.793101	-0.139833	-0.591039	0.272092	0.485621	-0.128298	0.109692	0.419619	0.39279	0.121392	-0.152139	0.283206	0.651372	-0.0399317	0.114002	-0.195883	0.764344
SPCC330.01c	1.34629	-0.0646535	0.592305	0.724949	1.24449	0.472495	1.49823	0.898137	0.987247	0.194837	0.404422	0.35698	0.0936622	0.133973	0.420224	0.68582	0.0909585	0.0336416	-0.03596	0.532128	0.930133
SPCC330.02	1.21112	0.147498	1.24753	1.55886	1.81337	0.721919	1.65977	1.09855	0.646955	0.733181	1.13232	0.297273	0.0326534	0.495406	1.17928	1.04713	0.233809	-0.0620852	0.104586	0.918549	0.791043
SPCC330.03c	-1.11592	-1.14477	-0.945721	-0.453942	1.40236	1.67907	2.76161	1.68277	0.350747	0.339076	0.0618109	0.0760302	0.310276	0.0755148	0.0924884	-0.20067	0.293474	-0.45031	-0.275608	0.379276	0.161792
SPCC330.05c	-0.213802	-0.667168	-2.04989	-2.14128	-1.80591	0.183292	-0.100651	-0.150522	0.203025	0.0561425	-0.178289	-0.196058	0.0173931	0.0300859	0.0581132	-0.562929	-0.225152	0.0431152	0.143642	0.0674056	-0.755621
SPCC330.06c	0.61242	-0.10508	1.49068	1.46655	1.08629	1.21764	2.60607	3.13703	1.38996	1.00185	1.65924	0.46509	0.305642	0.49096	1.24515	1.64854	0.817358	0.0199143	0.0890215	0.947327	2.07257
SPCC330.07c	0.443783	-0.167336	-0.918524	-1.38856	-2.65886	-1.12772	-1.97428	-1.85096	-1.54034	-0.612357	-0.441274	-0.261264	0.0094342	-0.8048	-0.972773	-0.676335	-0.190567	-0.147014	-0.564014	-1.71453	-1.79689
SPCC330.08	-0.655368	0.316093	0.378802	0.210374	-0.203454	-0.457136	-0.44388	-0.407216	-0.50671	-0.110294	0.171253	-0.0880636	-0.0568397	-0.203385	0.229504	0.238003	0.0510651	-0.109184	-0.217489	-0.00610221	-0.0781885
SPCC330.09	1.08334	-1.59766	-2.25444	-2.12874	-1.74244	-1.3378	-1.34328	-1.1533	-0.557187	-1.18647	-1.27596	-0.193523	-0.0797241	-0.454268	-1.37857	-0.809148	-0.408195	0.0302549	-0.127619	-0.616788	-1.1848
SPCC330.10	0.0068425	0.146262	0.143274	0.126748	0.053298	0.102922	0.0482698	-0.0258309	-0.107919	0.487307	0.552947	0.1011	0.0378506	0.133125	0.611093	0.434696	0.114374	0.201546	0.216241	0.381123	0.713066
SPCC330.11	0.567679	0.122315	0.84181	1.0238	1.5188	0.331781	0.511255	0.286702	0.0939559	0.200311	0.116533	0.0915152	-0.107184	0.0686192	-0.180933	0.285968	-0.188693	-0.0350786	0.248488	0.00536586	0.78576
SPCC330.12c	-0.0950319	0.978397	1.94882	2.34107	2.5251	0.0115952	-0.00736898	-0.0331044	-0.224592	0.169141	0.29043	0.225405	-0.298698	0.214697	0.431663	0.477922	-0.33296	0.0187814	0.102294	0.368095	0.652507
SPCC330.13	0.671913	-0.733212	-1.43265	-1.50344	-1.3362	0.49411	0.413328	0.222208	0.574041	-0.110991	-0.525723	-0.220593	-0.172136	-0.143314	-0.612692	-0.676781	-0.568342	0.0674345	0.10784	-0.489039	-0.767549
SPCC330.14c	-0.164138	-0.0967276	-0.754767	-0.731427	-2.2952	1.30195	0.9749	0.944352	1.21394	-0.0927652	-0.12833	-0.0551295	-0.122464	-0.051288	-0.0400485	-0.139247	-0.0495555	-0.0290495	-0.0640129	-0.0798161	-0.272992
SPCC338.04	-0.148629	0.518796	0.966181	0.719656	0.76827	1.65088	1.9653	1.7891	1.71907	0.353613	0.515821	0.0569592	0.129767	0.154387	0.803136	0.320642	0.216026	-0.068545	-0.124067	0.350953	0.536465
SPCC338.05c	0.0207098	0.143275	0.459672	0.479289	0.258165	0.945497	0.962925	0.87051	0.940228	0.00310979	-0.0409799	0.0591516	0.115192	0.00893643	0.0719979	-0.0658133	0.0412117	-0.0165903	0.0472548	0.0584551	0.0517428
SPCC338.06c	-0.546064	0.303027	0.852895	0.983191	1.27682	1.03975	2.24586	2.62502	2.35009	0.142759	0.105876	0.0254769	-0.069369	0.36451	0.26053	0.342719	0.413789	-0.0196454	0.0387345	0.349894	0.712044
SPCC338.07c	-0.064296	-0.333165	-0.949018	-1.03211	-1.02087	-0.0798963	-0.534809	-0.696026	-0.31895	0.0997945	0.0954753	-0.00750993	0.129678	0.028022	-0.105048	-0.233118	-0.181714	0.0920468	0.172622	-0.0295733	-0.237415
SPCC338.08	0.26119	0.555935	0.638959	0.469968	0.373164	0.64658	0.958068	1.07434	0.662334	0.493883	0.426365	0.318971	0.350434	0.357397	0.632561	0.0682327	0.52534	-0.135765	0.0719461	0.749011	0.0679369
SPCC338.10c	-1.45748	0.125846	1.19484	1.41184	1.47523	0.271983	0.345498	0.297007	0.240142	-0.00415235	0.00311237	0.13038	0.0579728	0.172796	0.0335417	0.100098	-0.0900817	0.00251254	0.06376	0.145461	0.338703
SPCC338.11c	0.205709	-1.18535	-2.29276	-2.84959	-2.06198	-0.401049	-0.773287	-0.498211	-0.0389711	-0.626978	-1.11743	-0.550376	-0.20246	-0.385037	-1.24412	-1.32835	-0.615575	-0.0807796	-0.199941	-0.961657	-1.52449
SPCC338.12	-0.549555	1.86398	4.53329	4.59287	4.15537	3.87793	5.20712	5.0915	2.3778	2.77633	3.52506	1.4005	0.842727	2.42115	3.69071	3.61768	1.6072	0.00734723	1.19426	4.20661	4.66442
SPCC338.13	0.178443	0.0374577	0.215745	0.117524	-0.193418	-0.439023	-0.534511	-0.584851	-0.377412	-0.308299	-0.259302	0.00211704	-0.0410391	-0.198492	-0.688506	0.175364	0.0214798	-0.0080195	-0.216313	-0.754503	-0.133483
SPCC338.14	-0.817048	-0.442209	-1.58982	-2.1617	-2.54229	-0.059499	-0.13649	-0.08241	0.234685	0.0867505	0.0810809	0.0526294	-0.0613978	0.216239	0.106865	0.0778282	-0.0764502	-0.00655107	0.0723122	0.120916	-0.238983
