Name	Klac_LAG	Klac_LL	Klac_DS	Klac_PS	Klac_PLAT	Klac_HS5	Klac_HS15	Klac_HS30	Klac_HS45	Klac_HS60	Klac_Salt-5	Klac_Salt-15	Klac_Salt-30	Klac_Salt-60	Klac_Ox5	Klac_Ox15	Klac_Ox30	Klac_Ox60	Klac_0.2MKCl-10	Klac_0.2MKCl-20	Klac_0.2MKCl-40	Klac_0.2MKCl-80	Klac_0.4MKCl-10	Klac_0.4MKCl-20	Klac_0.4MKCl-40	Klac_0.4MKCl-80	Klac_0.8MKCl-10	Klac_0.8MKCl-20	Klac_0.8MKCl-40	Klac_0.8MKCl-80
KLLA0C17798g	1.11734	-0.208652	-0.493888	-0.730307	-0.793561	-0.367984	-0.51759	-0.344225	-0.40581	-0.413602	-0.135372	0.0191041	0.291533	0.344233	0.230687	-0.14545	-0.36597	-0.162079	-0.373382	-0.169061	0.172228	0.151684	-0.434116	-0.289563	-0.176905	-0.0353772	-0.0660904	-0.181288	-0.823863	-0.0592772
KLLA0C17820g	1.20224	-0.107501	0.334289	0.4376	0.725415	0.00747399	0.241687	-0.133072	-0.0981658	0.17069	-0.201555	0.317413	0.406125	0.503411	-0.0907411	0.471154	1.31753	1.35735	-0.0957929	0.005596	0.268647	0.0181008	-0.303656	0.08054	0.126856	0.0815751	0.02709	-0.127668	-0.285683	0.0914536
KLLA0C17842g	-0.777406	0.397774	0.738641	0.773961	0.190585	0.385731	0.568596	0.164581	0.0222977	-0.140748	-0.522827	0.0145355	-0.0179815	0.257887	0.463385	1.16449	1.57961	0.552566	0.00890056	-0.0232616	-0.250235	-0.193234	0.3189	-0.106236	0.424053	-0.070056	-0.118926	0.136915	-0.0991952	-0.60667
KLLA0C17864g	-2.15646	-0.0180269	0.886242	0.907085	1.59186	0.160032	1.93295	2.38287	2.47508	2.69257	0.117909	1.04099	0.91024	-0.13094	0.120129	-0.0564915	-0.196441	0.210379	0.378928	0.686587	0.168931	-0.0456082	0.358649	0.823688	1.02691	-0.322465	0.0888872	0.321392	0.375137	0.872415
KLLA0C17930g	2.61629	2.79943	2.61661	3.72866	3.94659	-1.5015	-1.21591	-0.665241	0.19132	0.120985	0.667581	-0.26625	-1.6953	-1.26631	-0.47494	-1.04804	-0.693616	-0.513767	0.471918	-1.7164	-1.35441	-1.00953	0.0825665	-0.300052	-1.67136	-1.18166	0.120769	0.609663	2.35455	1.39092
KLLA0C17941g	-2.08598	-0.911408	-1.38838	-0.415141	0.100628	0.21761	-0.673743	-0.191819	0.15866	0.391249	1.17501	0.842936	-0.043739	-0.0119984	0.0426167	0.292696	0.93672	0.599243	0.761035	-0.162327	-0.532197	-0.29676	1.66886	1.04295	-0.137114	-0.00988891	-0.17394	0.329294	0.569921	0.422912
KLLA0C17963g	0.395802	0.979995	1.31205	1.52992	1.89769	0.0147126	0.148303	0.673802	0.791421	0.956715	0.359949	0.443355	-0.192414	0.169305	-0.125744	-0.208587	0.125346	1.08337	0.609743	0.380592	-0.49136	-0.124895	0.294654	0.855066	0.0405012	-0.0900552	-0.0533902	0.030302	0.197521	0.518042
KLLA0C17985g	0.243533	-0.137725	-0.716914	-1.0608	-1.32363	-0.448609	-1.27896	-1.08433	-0.893667	-0.800793	-0.392136	-0.137416	0.402735	0.199895	-0.123458	-0.623757	-0.662573	-0.532885	-0.142521	0.0245279	0.158722	0.315954	-0.3862	-0.500089	0.166493	0.00479452	-0.137828	0.128043	-0.385685	-0.612289
KLLA0C18007g	0.102329	-0.314273	-0.302071	-0.210382	0.193531	-0.444616	-0.456557	-0.401925	-0.470294	-0.318957	-0.146494	0.236417	0.337173	0.188971	-0.0799385	-0.26694	-0.33977	-0.338491	-0.135645	-0.0460358	-0.0217393	-0.0809044	-0.0281325	0.0945415	0.258468	-0.0519065	-0.00274809	0.0849694	-0.00964769	-0.102176
KLLA0C18029g	0.250998	0.142619	0.111913	0.139732	-0.0139743	-0.729231	-1.00159	-0.579542	-0.405926	-0.184285	-0.186231	-0.206795	0.18575	0.0126755	0.132464	0.292937	-0.0200657	-0.201945	-0.31827	-0.0963274	-0.0370758	-0.011298	-0.264746	-0.214341	0.160909	-0.156793	0.0347196	-0.130957	-0.357019	-0.180002
KLLA0C18051g	0.0710316	-0.273054	-0.465358	-0.197005	-0.536941	0.0152901	0.183468	-0.168078	-0.504784	-0.741072	0.00888553	-0.37974	-0.101561	-0.226833	0.0426543	0.0942933	0.11498	-0.243653	0.0144649	0.425596	0.598143	0.303206	-0.037265	-0.539606	0.618338	0.173348	0.040674	0.139201	-0.0900196	-1.58773
KLLA0C18117g	3.65299	2.42063	7.2575	8.35038	8.55308	7.71717	8.06328	7.55063	6.41347	5.61861	2.48241	1.56823	-3.3076	-3.62159	-0.237832	-1.78143	2.09544	4.0124	3.84996	1.41177	-0.276507	0.171476	4.98158	4.06161	0.0927399	0.0419363	0.0534351	0.905976	6.03767	4.02294
KLLA0C18139g	-1.23175	0.302188	0.960839	0.567635	0.00662429	0.720434	0.197804	0.102131	0.226707	-0.0257223	0.763089	0.163845	-0.424081	-0.552948	-0.273915	0.0805737	-0.0140173	0.0956925	0.228229	0.174605	-0.0292476	-0.0216906	0.802652	0.618687	0.324237	0.143907	-0.0269705	0.311839	1.20175	0.805684
KLLA0C18161g	-0.800031	0.222279	1.03744	1.16884	0.917463	0.0904363	0.331494	0.55004	0.588424	0.776367	0.557618	0.278001	0.0268187	-0.397973	-0.0302794	0.116496	0.384846	0.0751801	0.410429	0.426187	0.00323832	0.0633319	0.459499	0.63824	0.542845	0.061952	-0.0628604	0.00612194	0.470932	0.887081
KLLA0C18172g	-0.797731	0.0435897	0.213734	0.489261	0.352045	0.252098	0.34773	0.57355	0.726188	0.847851	0.52773	0.483867	0.116912	0.0178639	-0.154308	0.485376	0.957689	0.263662	0.216371	-0.0410872	-0.0524483	-0.0483086	0.694192	0.425318	0.00294377	0.100792	-0.108661	0.163766	0.593304	0.736105
KLLA0C18194g	0.0666997	-0.0894155	-0.186656	-0.0110684	-0.10016	0.0558933	-0.00995538	-0.169131	-0.229096	-0.450339	0.330613	0.660341	0.44358	0.222766	0.209468	0.732724	1.40148	1.13313	0.232041	0.215136	0.098199	-0.0307854	0.428624	0.759297	0.635759	-0.0916111	0.00766941	0.00840294	0.594652	1.15662
KLLA0C18216g	0.128357	-0.0698353	-0.654627	-2.57634	-4.18948	-0.0428164	-0.219242	-1.06225	-2.10716	-1.40126	0.00819334	-0.196597	0.00702914	0.212174	0.00911874	0.012011	-0.163438	-2.29401	-0.134176	-0.124832	-0.099316	0.126454	-0.100712	-0.0964474	0.129944	-0.142805	0.0270775	-0.0158186	-0.399608	-0.598249
KLLA0C18238g	-1.73236	0.555858	1.07525	1.35149	1.2456	-0.0647564	0.16558	0.3112	0.389598	0.462758	0.380269	0.240725	-0.36539	-0.560648	0.0923387	0.0349731	0.6911	0.889685	0.503927	0.359577	0.0440459	0.165183	0.143014	0.791975	0.530233	-0.0632105	0.135296	0.131095	0.441913	1.04627
KLLA0C18260g	0.4027	-0.0349655	-0.194472	-0.17821	-0.261976	-0.478798	-0.676335	-0.777042	-0.778416	-0.945371	-0.229402	-0.396061	0.2749	0.267509	0.15925	0.202399	0.577247	0.498833	-0.67369	-0.251182	0.130598	-0.0319721	-0.759065	-0.594313	-0.401774	-0.229096	0.00110606	-0.0020243	-0.672016	-0.144001
KLLA0C18282g	1.0941	0.0138562	0.357999	0.43074	0.543742	-0.415748	0.0836972	0.0754256	-0.00973106	-0.0884935	0.129727	0.227354	0.0944709	-0.0219274	-0.0885573	-0.0287942	0.335387	0.288708	0.144941	0.11208	0.262973	0.0865841	-0.144214	0.490977	0.187772	-0.013234	-0.156611	-0.36486	-0.338132	0.396729
KLLA0C18315g	0.960829	-0.141469	-0.111911	-0.0825427	-0.059659	-0.33756	-0.23424	-0.59344	-0.699313	-0.814767	-0.0245829	0.436284	0.277746	0.0681713	0.000164836	0.321338	0.455711	0.272577	0.0949884	0.177474	0.197583	0.0670922	-0.00653037	0.549672	0.354305	-0.0722328	0.00731672	-0.00714847	0.044862	0.550041
KLLA0C18337g	1.54083	-0.232365	-0.151191	-0.139521	0.00125425	-0.142191	0.623644	0.427417	0.154291	0.239002	-0.523043	-0.0904796	0.187811	0.27395	-0.22565	-0.27634	-0.196436	0.487279	-0.245575	0.0254705	0.0690063	-0.0153501	-0.918425	-0.25722	-0.0406881	0.13295	0.0317991	-0.549782	-1.19887	-0.173274
KLLA0C18359g	0.767034	-0.255842	-0.647938	-0.546491	-0.82218	-0.190659	-0.35909	-0.587053	-0.656072	-0.789918	-0.161775	0.356247	0.477812	0.214734	0.124472	0.305978	0.364244	0.317741	0.0534305	0.234285	0.206956	0.0868922	-0.213134	0.352589	0.514336	0.119522	-0.040314	-0.117874	-0.157262	0.405123
KLLA0C18381g	1.14025	-0.140446	-0.367109	-0.12669	-0.0303598	0.107	0.132997	-0.0384617	0.114677	0.399381	-0.325719	-0.0320607	0.202848	0.466189	-0.177874	-0.0999457	-0.0470081	-0.177688	-0.329144	-0.320582	0.117051	0.0816174	-0.315807	-0.331904	-0.215575	0.315588	-0.208812	-0.164732	-0.329864	-0.437379
KLLA0C18403g	1.55425	-0.530661	-1.48654	-1.42976	-1.57123	-1.34914	-1.36673	-1.58154	-1.29562	-1.55731	-0.441134	-0.609625	0.902708	1.07657	0.189237	0.363568	-0.189343	-0.464416	-1.49469	-0.616631	0.248657	-0.0310276	-0.817707	-2.04756	-0.712318	-0.186072	-0.0262756	-0.0338054	0.130824	-1.12622
KLLA0C18425g	1.09324	-0.604727	-1.57632	-2.15546	-1.70518	-0.579876	-0.510842	-0.477472	-0.41348	-0.284915	-0.4224	-0.47439	0.473746	0.29121	-0.879775	-1.57382	-2.01066	-1.83993	-0.916766	-0.970745	-0.833967	-0.255072	0.150711	-1.46701	-0.757244	-0.0937648	-0.0347958	0.098755	0.234414	-1.17447
KLLA0C18447g	0.807943	-0.0296144	-0.362544	-0.367519	-0.361332	-0.0699359	0.318998	0.00885827	-0.158714	-0.334517	0.239505	0.272123	0.0861404	0.0981129	-0.0402351	-0.158771	-0.0778818	0.364163	0.192564	0.241802	0.0394715	0.101499	0.154987	0.33006	-0.22029	0.485454	-0.062286	-0.0359275	0.100473	0.573338
KLLA0C18469g	0.0557018	-0.266158	-0.293386	-1.52884	-2.8269	0.0154289	0.0504525	-0.394836	-0.870806	0.0233387	-0.276036	-0.390731	-0.146108	0.212014	0.0472802	-0.201171	-0.438372	-1.86496	-0.0773006	-0.116165	-0.0676436	-0.0089033	-0.346579	-0.395693	-0.689405	0.056095	0.0629001	0.0220547	-0.171174	-0.388674
KLLA0C18491g	0.473618	0.180208	0.430277	0.42643	0.627817	-0.558278	-0.282461	-0.186435	-0.144976	-0.103574	0.120914	0.536952	0.200348	0.221138	0.0281133	-0.0757372	0.312265	-0.105369	0.436573	0.291892	0.241724	0.0994549	-0.246281	0.727136	-0.186625	0.187948	-0.0158668	-0.255357	-0.563	0.456091
KLLA0C18513g	-0.554154	0.912868	0.778793	0.338489	-0.270886	-0.482504	-0.224753	-0.154387	-0.157673	-0.182047	0.382064	-0.109817	-0.438382	-0.855428	0.0163742	-0.0841923	-0.656361	-1.67812	0.249369	0.405521	0.678625	0.494691	0.336569	0.205029	0.257041	0.576198	0.0985593	0.0218528	0.579912	-0.478283
KLLA0C18546g	1.44251	-0.667105	-1.90298	-2.26048	-2.03765	-0.752233	-0.671457	-0.961991	-1.10748	-1.51128	-0.747045	-0.724908	0.139589	0.660132	0.39325	0.822813	0.00625231	-1.18047	-1.76164	-0.682565	0.0809879	-0.187623	-0.725976	-2.27317	-0.712906	-0.0593427	-0.0770512	-0.0766499	-0.0694666	-1.46564
KLLA0C18568g	0.247655	0.395346	0.740216	0.776577	1.15401	1.0166	1.27649	0.875622	0.774209	0.812756	-0.0600197	-0.266522	-0.54379	-0.434226	-0.140801	-0.175799	0.241906	0.827383	0.288838	0.123832	0.0174392	0.0319295	-0.460092	-0.1979	-0.142043	-0.0960483	0.00477637	-0.129316	-0.27249	-0.310047
KLLA0C18590g	1.23404	-0.274887	-0.762468	-1.11292	-0.631644	-0.356223	-0.195844	-0.424377	-0.593034	-0.559823	-0.111976	0.406693	0.0778878	0.093202	0.0227771	-0.173945	0.122867	0.674148	0.073018	0.103917	-0.0687993	0.345144	-0.0869034	0.250908	-0.287733	0.198404	-0.0275603	-0.130627	-0.00597997	0.594673
KLLA0C18612g	-0.123246	-0.167829	-0.528816	-0.611335	-0.693181	-0.0245935	-0.299104	-0.369034	-0.358606	-0.395368	-0.311096	-0.323167	0.0254033	0.0171272	-0.0264013	-0.437143	-0.503169	0.0202797	-0.282964	-0.125559	-0.128726	-0.103752	-0.607386	-0.377936	0.746216	-0.014034	-0.218914	-0.114427	-0.876469	-0.0358916
KLLA0C18634g	-0.289205	-0.049161	-0.131566	-0.179818	-0.178678	-0.148726	-0.603303	-0.632369	-0.573805	-0.666105	-0.137031	-0.0524499	0.169184	0.245787	-0.163405	-0.379501	-0.0139824	0.0978469	-0.0125697	0.0926252	0.0315368	0.00691742	-0.325496	-0.0643199	0.354492	0.00421628	0.0628148	0.0971534	-0.130044	0.257786
KLLA0C18656g	-0.269303	0.00628611	0.073862	-0.0605197	-0.055158	-0.476625	-0.374012	-0.513731	-0.646147	-1.04202	-0.199527	-0.230357	0.102869	0.0397198	0.0513649	0.0206115	-0.0160318	-0.259068	-0.0778022	0.153617	0.17444	0.122179	-0.135916	-0.334711	0.147205	0.0750675	0.00649767	-0.0384127	-0.107456	-0.108124
KLLA0C18678g	-0.510686	0.473838	1.14307	1.93179	2.71866	0.084995	-0.0577821	-0.100952	0.0410344	0.22393	0.279908	0.133728	0.559729	1.77827	0.152918	0.838114	1.81433	2.09684	-0.290665	-0.320159	0.101365	0.00836935	0.0355552	-0.5418	0.266254	0.031449	0.00668077	0.0825427	0.0014761	-0.306701
KLLA0C18700g	-1.6078	-0.351881	0.206879	0.587108	1.17269	-0.0039431	-0.54989	-0.198474	-0.00301106	0.223534	0.529734	0.203043	0.156032	0.370581	0.126103	0.670013	1.82948	1.8854	-0.273638	-0.363411	-0.39183	-0.394002	0.255882	-0.179715	-0.15884	0.0859136	-0.0485313	0.388174	0.55551	-0.361368
KLLA0C18722g	0.689947	0.0421734	0.722502	0.545291	1.01611	-0.728828	0.220006	0.357481	0.421001	0.369851	-0.0733093	0.191913	-0.0874903	-0.128309	-0.599799	-1.41111	-0.407698	-0.309792	-0.0801368	0.0690652	0.208937	0.408865	-1.08338	0.167448	0.451211	0.304258	0.0858435	-0.231455	-0.915172	0.31173
KLLA0C18744g	-2.55821	0.823849	0.687755	-0.632102	-1.96894	-0.236467	-1.57681	-1.65589	-1.37655	-1.14752	0.297437	-0.150705	-0.411226	0.420855	0.135736	-0.131987	-0.555441	-0.626721	-0.319641	-0.747235	-0.453995	-0.424423	0.0751602	-0.492959	-0.395841	-0.352179	0.046718	0.0993148	0.204637	-0.984551
KLLA0C18755g	-0.0260197	0.0739103	0	0	-0.165864	-0.209191	-0.384758	0	0	0	0	0	0.534784	0	-0.128994	-0.0745827	-0.453122	0.0572723	-0.354148	-0.454732	-0.599602	-0.629539	0	-0.00911176	0	0	0	0	0.0663709	0
KLLA0C18777g	0.902357	-0.00926475	-0.159448	0.031395	0.242938	-0.103794	-0.575292	-0.306875	-0.156046	-0.070719	-0.044677	0.0705251	-0.0314048	0.0594368	0.0306351	0.338525	0.210506	0.295546	-0.341389	-0.182675	-0.143462	-0.206786	0.0824284	-0.206851	0.381191	-0.012438	0.0482566	0.191153	0.312583	0.214392
KLLA0C18799g	-0.0103449	0.286612	-0.338596	-0.697761	-0.944774	-0.230864	-0.573746	-0.625254	-0.27655	-0.541601	-0.39188	-0.421554	-0.228555	-0.212287	-0.165259	-0.198807	-0.233691	-0.454592	-0.253684	0.169235	0.0776396	0.11109	-0.203049	-0.288456	0.466861	0.0324326	0.0934894	-0.00686653	0.0657141	0.618426
KLLA0C18821g	0.336482	0.163815	0.145235	0.0525477	-0.2235	0.0310614	0.194167	0.141882	0.00954094	-0.418409	-0.0827077	0.286368	-0.101175	-0.0408485	-0.0886209	0.0566099	0.0793483	0.00755503	0.2339	0.319311	0.204167	0.237877	-0.0530195	0.4515	-0.25877	-0.0186154	0.09034	0.00532685	-0.0181348	0.600951
KLLA0C18843g	1.68159	-1.30851	-3.87165	-3.55552	-2.93829	-3.17672	-3.66848	-3.51989	-3.2006	-3.20574	-1.08065	-1.68831	1.01866	1.85031	0.203054	0.754192	-0.00559937	-1.06083	-3.10168	-1.29078	0.00495987	-0.255792	-0.469935	-3.01015	-0.0876781	0.008165	0.016272	-0.00802627	0.0572399	-1.18915
KLLA0C18865g	1.68283	-0.915819	-2.65629	-2.27281	-2.13001	-1.62278	-1.69175	-1.64737	-1.45093	-1.50493	-0.646505	-1.32393	0.641663	1.30675	0.638381	1.44122	0.1969	-0.189833	-1.96473	-1.46697	0.0124562	-0.222959	-0.37793	-1.86017	-0.806255	-0.0653685	-0.00690369	0.0556283	0.194637	-1.20885
KLLA0C18887g	-3.324	1.12137	1.38354	1.25962	-0.0684507	1.12326	1.60383	2.07152	2.17748	1.99904	0.93043	0.832577	0.161579	-2.0014	-0.0227974	0.50233	1.03577	0.560317	1.04743	1.7622	1.14154	1.04215	0.859269	2.19297	2.39272	0.603787	0.0820978	0.0399338	0.789058	3.89903
KLLA0C18909g	-1.06429	-0.174222	0.234788	0.332401	0.726785	-0.464773	-0.191777	-0.178543	-0.439397	-1.02145	-0.363126	-0.355338	0.0350324	0.343503	0.322019	0.392768	1.02743	0.421118	-0.715648	-0.570116	-0.584091	-0.0497562	-1.91604	-0.433098	-0.678574	-0.282538	-0.0290005	-0.293617	-1.45988	1.59887
KLLA0C18931g	-2.8106	-2.81682	-2.00003	-1.98182	-1.73081	0.313896	-0.395456	-1.34751	-1.04405	-1.71735	-0.519802	-0.347791	0.306358	2.97099	4.27484	6.85128	8.04701	6.22382	0.12151	-0.620362	-1.37516	-1.22682	-0.108147	0.719272	-0.895309	-0.304006	0.105388	0.118186	0.607148	0.473558
KLLA0C18953g	-0.267542	0.561243	1.58342	1.98306	3.07832	0.482895	0.871513	0.804673	0.888543	0.975498	0.0196463	0.00862754	-0.465859	-0.294276	-0.0368279	-0.33935	-0.171169	0.212562	0.548103	0.205856	0.0492781	0.211321	-0.348434	0.596978	-0.058894	0.0496948	0.076404	-0.0493766	-0.461708	0.620039
KLLA0C18975g	-1.44708	-0.309956	0.482703	0.600623	-0.717243	0.54312	0.93072	1.22854	1.09175	0.896767	0.844905	0.541008	0.381846	0.429319	0.264597	0.273039	0.913392	2.89615	0.405213	0.240274	-0.429345	-0.104142	0.529011	0.874627	0.755767	-0.288157	-0.120186	0.00562715	0.180982	1.68708
KLLA0C18997g	0.84468	-0.150494	-0.435274	-0.290735	-0.228993	0.0541745	0.148933	0.556086	0.0140043	1.21797	-0.194681	-0.0155378	0.0944523	-0.0301705	0.189522	0.122793	0.768389	-0.0603016	0.304293	0.0265722	-0.87261	0.209846	0.666945	0.237766	1.05001	0.972744	0.180026	0.172831	1.10636	0.381671
KLLA0C19019g	1.15855	0.569079	1.21356	1.24519	1.16086	0.408474	-0.590246	-0.289248	0.198121	0.455592	0.0710176	-0.784832	-0.430204	-0.111559	0.15386	0.0659728	0.449882	0.321958	-0.383042	0.11342	0.369795	0.272638	-0.768954	-0.465171	0.477877	0.396163	-0.0194609	0.00818602	-0.46497	-0.461804
KLLA0C19041g	2.89345	2.61968	4.74316	5.4006	5.57522	0.0665453	-0.178858	1.00272	1.5768	1.6768	0.299445	0.311445	0.615827	1.02454	1.33143	3.37929	4.51437	3.78516	0.477267	0.519424	0.367795	0.359215	-0.309024	0.445008	0.482997	0.358418	-0.0151347	-0.0196637	0.0584793	0.767981
KLLA0C19063g	-0.155683	0.49526	0.888413	1.13855	1.68873	-0.279262	-0.214043	0.351598	0.575647	0.524336	0.123334	0.32208	0.207833	0.373281	-0.13082	-0.296634	0.0777686	0.73098	0.142131	0.00019061	-0.0822833	0.172444	0.427209	0.563357	0.228823	0.281896	-0.00828637	0.169647	0.595772	0.981675
KLLA0C19085g	1.91309	1.79882	3.17413	3.52009	2.9943	-0.100766	-0.964637	-2.01672	-2.06715	-2.35217	0.675894	0.0181892	0.187	-1.44413	0.41448	0.259488	0.531102	0.511902	0.0106296	0.634343	1.112	0.537601	-0.348882	-0.93055	-0.431226	-0.512392	-0.465534	-0.884006	-0.677301	-1.63544
KLLA0C19107g	-0.749706	0.058427	0.593095	0.987812	1.67664	0.341642	0.921319	1.38999	1.3384	1.46474	0.454152	0.785862	0.573904	-0.111347	0.534794	0.561329	0.610597	1.57127	0.659151	0.591503	0.205182	0.0809475	0.217453	1.19218	0.439853	0.1314	0.0951619	0.168637	0.355089	1.54569
KLLA0C19129g	3.11476	0.0844383	1.14552	1.68633	2.01037	3.14032	2.82694	1.9643	1.69931	0.998972	0.629386	0.553184	0.0375354	0.679509	0.249348	1.03278	1.04315	1.09503	0.336958	0.00182738	0.0859765	0.469342	0.249057	-0.0739352	-0.661771	0.219526	-0.0535459	-0.0588578	0.0370003	0.317315
KLLA0C19151g	1.70768	-0.793057	-1.83336	-1.29145	-0.521399	0.699811	1.46082	0.89836	0.703093	0.285521	-0.249453	0.519168	1.41891	1.34264	0.233722	0.897413	-0.185919	0.5957	0.144564	0.0140675	-0.0706843	-0.0841542	0.122011	-0.12778	0.346782	0.207884	-0.123732	0.0619837	0.166994	-0.231064
KLLA0C19162g	2.4362	-0.927864	-1.74003	-1.7669	-1.42843	0.540765	0.861293	0.218845	-0.127055	-0.49947	-0.164614	0.487144	1.02821	1.33024	0.301366	0.733972	-0.314721	0.230863	0.105568	-0.242093	-0.0824576	-0.0244505	0.00103813	-0.338909	-0.134352	0.0254435	-0.0873956	0.051205	-0.0463136	-1.00327
KLLA0C19184g	1.41643	-0.107552	-0.83789	-0.766395	1.11985	-0.134971	1.52345	2.33567	2.67001	2.5463	0.566392	0.141715	0.315526	0.501302	-0.784082	-1.34425	-0.366177	0.31291	0.363287	0.51268	0.0249472	0.0130723	0.494097	-0.880719	-0.79949	-0.691576	-0.00766484	-0.760021	-1.07939	-0.788686
KLLA0C19206g	-0.316558	-1.65045	-1.63757	-1.3535	-1.39605	-0.193766	-1.26214	-2.08617	-1.90697	-2.25651	-0.576304	-0.777158	-1.16037	-0.0879562	0.112143	-0.313813	-0.256429	-0.427133	-1.01312	-1.63712	-1.21491	-1.17315	0.162752	-1.40096	-2.76749	0.91697	-0.210124	-0.200319	-0.43567	-1.77299
KLLA0C19228g	0.253433	0.246068	0.225338	1.03666	1.09378	0.106841	-0.220162	-0.0876763	0.121395	0.466375	-0.62902	-0.910197	-0.949345	-0.458277	-0.21163	-0.567132	-0.662606	-0.753658	-0.335325	-0.502557	-0.266465	-0.177664	-1.12114	-0.826774	-0.628435	-0.174195	-0.155431	-0.047222	-0.273854	-1.03565
KLLA0C19250g	0.785894	0.497669	1.14087	1.50499	1.82134	0.677892	0.51112	0.624066	0.839606	1.13859	-0.230022	-0.465873	-0.866865	-0.27114	-0.574998	-0.877807	-0.79925	-0.340964	-0.219946	-0.450228	-0.158074	-0.0401035	-0.840099	-0.28362	0.12204	0.443481	-0.183495	-0.0807734	-0.373386	-0.650114
KLLA0C19272g	0.727389	-0.133433	0.388222	1.80084	3.41249	-0.0663583	-0.919806	-0.672483	-0.427338	-0.158289	0.384779	-0.303623	-0.158916	0.361047	-0.0651169	0.6127	2.04511	1.94374	-0.472746	-0.639471	0.0579806	0.0455703	-0.151936	-0.752249	-0.202597	0.136021	0.0772742	0.426047	0.534136	-0.362644
KLLA0C19294g	1.03204	0.197116	0.623769	1.59248	2.13975	0.350787	-0.126957	-0.270625	-0.339659	-0.317813	0.0477421	0.0438044	-0.157159	-0.0243626	0.0426846	0.151102	-0.140844	-0.373284	-0.0489096	-0.509134	-0.149902	0.163135	0.666241	-0.431475	-0.111195	0.136089	-0.0310753	-0.226819	0.608881	-0.387283
KLLA0C19316g	4.55246	2.02123	3.39483	4.64702	6.08757	0.0143218	-0.370674	-0.0804134	-0.572115	-0.0516758	0.583107	-0.176014	-0.279584	-0.469305	-0.222878	-0.0602472	0.32438	-0.00879479	-0.242194	0.802039	0.0277348	-0.188081	0.262773	-0.578089	-0.311189	0.411788	0.545759	-0.81953	0.415593	-0.811753
KLLA0C19338g	3.38342	0.478693	-0.301318	-0.629609	-0.705368	1.2322	1.20775	1.28704	1.61519	1.49337	0.0598869	-1.22011	-3.10788	-1.38499	-0.43003	-0.493605	-1.11431	-2.03293	-0.636054	-0.320018	3.19381	1.73245	-0.00224391	-1.35021	-0.548101	2.57455	-0.164438	0.0350337	0.149383	-1.35222
KLLA0C19360g	0.735906	2.23296	1.9287	1.37613	0.0662307	0.338611	-0.00360081	0.403372	0.753208	0.611697	-0.162156	-1.09752	-0.73386	-1.84621	0.0466328	0.457745	0.651651	-0.732773	-0.668096	1.70889	1.31837	1.22664	-0.398164	-1.42745	2.11427	1.46455	-0.0450777	-0.176593	-0.0743343	-0.307437
KLLA0C19382g	1.10429	-0.36087	0.170218	0.735992	0.987211	0.669138	0.866429	0.880567	0.9734	1.00151	0.305817	-0.578864	-0.849222	-0.305396	-0.0546926	0.362211	0.458019	-0.491145	-0.0657584	-0.187247	0.104144	0.128471	-0.0351403	-0.143723	-0.395462	0.595419	-0.00840397	0.173487	0.16949	0.453884
KLLA0C19404g	0.163171	-0.134265	0.239489	0.717786	1.13063	1.52845	1.16417	1.17516	1.58036	1.87009	0.123416	-0.860842	-1.68938	-0.918101	-0.796496	-0.987948	-0.960029	-1.35591	-0.00543955	-0.767583	-0.75107	-0.216868	0.171443	-0.1319	-0.750731	0.658821	-0.242913	0.238326	-0.0693592	0.285198
KLLA0C19415g	-0.105292	-0.0763669	0.306075	1.06526	1.56775	1.42126	1.3097	1.28676	1.52749	1.67958	0.0958787	-0.517897	-1.24085	-0.780501	-0.738273	-0.858887	-0.914656	-1.41713	0.0894247	-0.585362	-0.630599	-0.0860617	0.100516	-0.0530826	-0.613851	0.772099	-0.112168	0.206348	0.0166468	0.319345
KLLA0C19437g	-2.05232	1.37323	0.994998	0.0252895	-0.860805	1.06831	1.80017	1.64833	0.800101	0.889725	0.711919	0.322495	0.784305	3.1752	-0.245863	0.353761	0.204436	0.34911	0.247506	0.368307	0.779554	1.06614	0.468546	0.0270299	0.293395	1.82136	0.0319953	0.269642	0.909959	-0.11103
KLLA0C19459g	1.43983	-0.533184	2.51513	3.76858	5.88701	2.15014	3.16425	2.35574	1.66428	1.06751	1.94489	0.73586	-1.71322	-0.160381	0.893525	0.262302	1.28454	0.283928	2.14046	-0.65882	-1.56635	-0.480341	2.9143	1.41451	-1.94236	-0.0812192	-0.90113	-0.225176	0.781746	-1.0196
KLLA0C19481g	0.816191	-0.324544	2.46215	3.41035	5.59986	1.95785	3.45782	2.45151	1.87724	1.28621	1.31439	0.416196	-1.17191	0.0370991	0.914768	0.0911189	1.39377	1.02454	1.92126	-0.489209	-1.06218	-0.576464	2.52361	0.974054	-1.87234	-0.389664	-0.855572	-0.298068	0.432114	0.0865418
KLLA0C19503g	-0.849961	0.385874	2.03145	3.13688	5.4304	-0.0582995	1.00539	1.79359	1.97203	2.00388	-0.174347	-0.134149	-0.404398	-0.358329	-0.352479	-0.150986	0.44584	0.691048	-0.243102	-0.0533666	0.0139789	-0.176477	-0.0214205	-0.637226	0.208066	-0.305879	-0.00984069	-0.116693	0.757587	0.28612
